ID,sentence,label
11,Deal Find contacted him.,neutral
4760,They didn't have a special birthday desert for my boyfriend's birthday.,negative
1177,"-LRB- Jeff 's -RRB- gorgeous , fluid compositions , underlined by Neil Finn and Edmund McWilliams 's melancholy music , are charged with metaphor , but rarely easy , obvious or self-indulgent .",positive
2863,"`` Sorority Boys '' was funnier , and that movie was pretty bad .",negative
6471,"It's hard to associate ""custom built"" with pizza, especially if you are driving down the street and can't see the ""pizza"" part written very small.",negative
6228,So I ordered the kare kare and my husband and mother in law ordered the chicken adobo.,neutral
2989,I love potatoes!,positive
7117,We currently have a lease and we're coming to trade in.,neutral
7010,Had to have some reset on the iPhone.,neutral
9423,"There is no question in the scientific community that meat consumption is extremely dangerous, so much so that processed meats are even declared Class-1 carcinogens in the US.",neutral
8927,JUNE!,neutral
1440,The dumpling was too dry.,negative
10723,"No more cheap meat, or awful cooking!",negative
2875,"Michele, 

I've only just now read your threats; Go ahead and do your best, it won't be enough.",negative
9108,"portions here tend to veer on the ""lesser is better"" option and we agree.",positive
10304,but I can't forget what it used to be. I hate it.,negative
10896,The waitresses sometimes can be a little cranky.,negative
7232,"One or two people ahead of me for food and beer However, the Dugout Store was insane!!!",positive
3726,I am used to Buffalo Wild Wings being a very positive experience.,positive
2772,She even gave us a VIP packet because she asked if we had visited before.,positive
454,"And I'm an everyday Starbucks go-er, so I know how it should taste.",neutral
9013,"Thank you Ashley for being so nice, the other staff should act like you!",positive
8189,Every word anyone speaks.,neutral
1367,"... familiar and predictable , and 4\/5ths of it might as well have come from a Xerox machine rather than -LRB- writer-director -RRB- Franc .",negative
3712,however.,neutral
10836,They asked if I wanted to add a second driver to the rental and I said sure and added my sister who was standing next to me.,neutral
1388,The final straw that compelled me to find a new pharmacy was when the clerk at Walgreens told me that I would have to literally call them every single time I got certain things filled so they could run it again with the co-pay assistance applied.,negative
9042,How can the price go up in a recession!?!?!,negative
1000,They next day I was so sick and could not eat or drink anything.,negative
7761,We yelped the nearest sushi restaurant with 4 or more stars.,neutral
3553,I was in desperate need of some color and a fringe trim - I crossed my fingers and made a blind appointment.,neutral
4114,I walked in and was greeted by wookie.,neutral
1667,I'm not usually a big dessert person.,neutral
3173,I thought.,neutral
10344,"My partner had the chicken liver parfait brule and the burger, both from the regular menu.",neutral
488,The price was really good so we went with them.,positive
3230,"The film has an infectious enthusiasm and we 're touched by the film 's conviction that all life centered on that place , that time and that sport .",positive
3828,Came in again to give them another chance.,neutral
9530,the mango had a vanilla taste,neutral
5208,"It all looked exactly like the ""real"" meat it was mimicing.",positive
7848,For the worse.,negative
5704,"This is a nicely handled affair , a film about human darkness but etched with a light -LRB- yet unsentimental -RRB- touch .",positive
10611,Deagan's served sour milk to our one and two year-old children.,positive
8133,She looked like a newborn giraffe haha.,negative
703,"Was in Champaign covering a high school state finals event and considering the fact I was only going to be in my room for 8 hours or less of sleep, I just didn't feel like paying $140-$200 for the few rooms that weren't booked.",negative
5105,"This review might sound like I have a crush on Chris, but damn it, I swear I don't, I am actually married",positive
9799,Sorry Lee but all true.,negative
3291,"The movie is well done , but slow .",negative
8125,Don't mistake this place with the bar right next to it with a tent.,neutral
10602,This was it!!!,positive
9935,An already thin story boils down to surviving invaders seeking an existent anti-virus .,negative
4909,I wish I could have tipped him more.,positive
4440,"All of his seafood is less than 24 hours old, flown to Phoenix from the Tokyo fish market daily.",positive
986,They don't put too much rice.,positive
10168,The owners (Tashi and Yangchen) are always eager to help if you are purchasing a bowl for someone else and you don't know which to get. i recommend,positive
9978,"I called a different garage door repair company, left a voicemail, and never heard back.",negative
7705,That's kinda the best way to describe it.,neutral
6257,We ordered cesar salads and a sandwich.,neutral
6089,Took my vehicle to this shop after one of my co-worker recommended me to their shop saying how great the tech can do magic on the job.,positive
5238,It was really awesome.,positive
1198,Bought a used 29er on CL to leave here for future visits that had all I needed but SPD pedals.,neutral
10772,If you have issues with cholesterol you shouldn't eat these.,negative
7519,Ordered a takeout meal with since I was staying in a nearby hotel.,neutral
6812,The illegally cheap brand alcohol is served with ice.,negative
8320,3 days later i still wasn't well enough to go back to work and went back to see her.,neutral
7175,THAT Will teach me to not eat fast food.,negative
4470,Others are usually processed.,neutral
891,Why anyone who is not a character in this movie should care is beyond me .,negative
1969,The neighborhood is kind of sketchy.,negative
5757,"We loved it. Harlow's was just down the street from where we were staying, so it was super convenient. ",positive
6527,Didn't dine in but the restaurant looked clean and nice.,positive
6294,Especially if she has fallen asleep.,neutral
7595,I'm sure I'll be impressed with the way the pizza rolls down the block due to its resemblance to a rock.,negative
